ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Train,T6 Carlingford Line,Sgl Trip Rail Adult,May,2017,44
Train,T6 Carlingford Line,Sgl Trip Rail Adult,May,2018,30
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Jun,2017,49
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Jun,2018,61
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Jul,2016,10
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Jul,2017,77
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Jul,2018,50
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Aug,2016,77
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Aug,2017,88
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Aug,2018,71
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Sep,2016,63
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Sep,2017,55
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Sep,2018,98
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Oct,2016,45
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Oct,2017,37
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Oct,2018,32
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Nov,2016,75
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Nov,2017,78
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Nov,2018,99
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Dec,2016,55
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Dec,2017,90
Train,T6 Carlingford Line,Sgl Trip Rail Adult,Dec,2018,63
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Jan,2017,7
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Jan,2018,12
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Jan,2019,12
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Feb,2017,3
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Feb,2018,8
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Feb,2019,4
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Mar,2017,5
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Mar,2018,5
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Apr,2017,9
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Apr,2018,10
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,May,2017,4
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,May,2018,6
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Jun,2017,9
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Jun,2018,9
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Jul,2016,2
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Jul,2017,12
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Jul,2018,11
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Aug,2016,4
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Aug,2017,9
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Aug,2018,14
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Sep,2016,7
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Sep,2017,4
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Sep,2018,15
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Oct,2016,3
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Oct,2017,8
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Oct,2018,8
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Nov,2016,3
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Nov,2017,5
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Nov,2018,18
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Dec,2016,5
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Dec,2017,32
Train,T6 Carlingford Line,Sgl Trip Rail Child/Youth,Dec,2018,9
Train,T7 Olympic Park Line,Adult,Jan,2017,"88,806"
Train,T7 Olympic Park Line,Adult,Jan,2018,"87,544"
Train,T7 Olympic Park Line,Adult,Jan,2019,"125,483"
Train,T7 Olympic Park Line,Adult,Feb,2017,"104,382"
Train,T7 Olympic Park Line,Adult,Feb,2018,"98,841"
Train,T7 Olympic Park Line,Adult,Feb,2019,"117,540"
Train,T7 Olympic Park Line,Adult,Mar,2017,"131,435"
Train,T7 Olympic Park Line,Adult,Mar,2018,"114,620"
Train,T7 Olympic Park Line,Adult,Apr,2017,"139,793"
Train,T7 Olympic Park Line,Adult,Apr,2018,"99,771"
Train,T7 Olympic Park Line,Adult,May,2017,"137,642"
Train,T7 Olympic Park Line,Adult,May,2018,"117,970"
Train,T7 Olympic Park Line,Adult,Jun,2017,"122,355"
Train,T7 Olympic Park Line,Adult,Jun,2018,"114,049"
Train,T7 Olympic Park Line,Adult,Jul,2016,"124,590"
Train,T7 Olympic Park Line,Adult,Jul,2017,"145,031"
Train,T7 Olympic Park Line,Adult,Jul,2018,"142,274"
Train,T7 Olympic Park Line,Adult,Aug,2016,"124,612"
Train,T7 Olympic Park Line,Adult,Aug,2017,"104,418"
Train,T7 Olympic Park Line,Adult,Aug,2018,"135,406"
Train,T7 Olympic Park Line,Adult,Sep,2016,"102,987"
Train,T7 Olympic Park Line,Adult,Sep,2017,"106,662"
Train,T7 Olympic Park Line,Adult,Sep,2018,"114,671"
Train,T7 Olympic Park Line,Adult,Oct,2016,"116,328"
Train,T7 Olympic Park Line,Adult,Oct,2017,"119,772"
Train,T7 Olympic Park Line,Adult,Oct,2018,"121,705"
Train,T7 Olympic Park Line,Adult,Nov,2016,"104,223"
Train,T7 Olympic Park Line,Adult,Nov,2017,"124,790"
Train,T7 Olympic Park Line,Adult,Nov,2018,"123,807"
Train,T7 Olympic Park Line,Adult,Dec,2016,"99,922"
Train,T7 Olympic Park Line,Adult,Dec,2017,"109,677"
Train,T7 Olympic Park Line,Adult,Dec,2018,"98,591"
Train,T7 Olympic Park Line,Child/Youth,Jan,2017,"6,091"
Train,T7 Olympic Park Line,Child/Youth,Jan,2018,"5,593"
Train,T7 Olympic Park Line,Child/Youth,Jan,2019,"7,047"
Train,T7 Olympic Park Line,Child/Youth,Feb,2017,"3,762"
Train,T7 Olympic Park Line,Child/Youth,Feb,2018,"5,304"
Train,T7 Olympic Park Line,Child/Youth,Feb,2019,"5,471"
Train,T7 Olympic Park Line,Child/Youth,Mar,2017,"6,611"
Train,T7 Olympic Park Line,Child/Youth,Mar,2018,"7,689"
Train,T7 Olympic Park Line,Child/Youth,Apr,2017,"15,299"
Train,T7 Olympic Park Line,Child/Youth,Apr,2018,"6,479"
Train,T7 Olympic Park Line,Child/Youth,May,2017,"5,618"
Train,T7 Olympic Park Line,Child/Youth,May,2018,"5,075"
Train,T7 Olympic Park Line,Child/Youth,Jun,2017,"6,220"
Train,T7 Olympic Park Line,Child/Youth,Jun,2018,"5,014"
Train,T7 Olympic Park Line,Child/Youth,Jul,2016,"7,793"
Train,T7 Olympic Park Line,Child/Youth,Jul,2017,"11,150"
Train,T7 Olympic Park Line,Child/Youth,Jul,2018,"9,716"
Train,T7 Olympic Park Line,Child/Youth,Aug,2016,"5,922"
Train,T7 Olympic Park Line,Child/Youth,Aug,2017,"4,517"
Train,T7 Olympic Park Line,Child/Youth,Aug,2018,"6,536"
Train,T7 Olympic Park Line,Child/Youth,Sep,2016,"5,995"
Train,T7 Olympic Park Line,Child/Youth,Sep,2017,"6,599"
Train,T7 Olympic Park Line,Child/Youth,Sep,2018,"5,592"
Train,T7 Olympic Park Line,Child/Youth,Oct,2016,"6,631"
Train,T7 Olympic Park Line,Child/Youth,Oct,2017,"5,611"
Train,T7 Olympic Park Line,Child/Youth,Oct,2018,"6,527"
Train,T7 Olympic Park Line,Child/Youth,Nov,2016,"11,449"
Train,T7 Olympic Park Line,Child/Youth,Nov,2017,"10,590"
Train,T7 Olympic Park Line,Child/Youth,Nov,2018,"9,517"
Train,T7 Olympic Park Line,Child/Youth,Dec,2016,"7,369"
Train,T7 Olympic Park Line,Child/Youth,Dec,2017,"6,458"
Train,T7 Olympic Park Line,Child/Youth,Dec,2018,"5,121"
Train,T7 Olympic Park Line,Concession,Jan,2017,"4,661"
Train,T7 Olympic Park Line,Concession,Jan,2018,"4,440"
Train,T7 Olympic Park Line,Concession,Jan,2019,"6,232"
Train,T7 Olympic Park Line,Concession,Feb,2017,"5,629"
Train,T7 Olympic Park Line,Concession,Feb,2018,"5,453"
Train,T7 Olympic Park Line,Concession,Feb,2019,"6,517"
Train,T7 Olympic Park Line,Concession,Mar,2017,"12,672"
Train,T7 Olympic Park Line,Concession,Mar,2018,"10,747"
Train,T7 Olympic Park Line,Concession,Apr,2017,"11,059"
Train,T7 Olympic Park Line,Concession,Apr,2018,"7,842"
Train,T7 Olympic Park Line,Concession,May,2017,"12,533"
Train,T7 Olympic Park Line,Concession,May,2018,"9,409"
Train,T7 Olympic Park Line,Concession,Jun,2017,"8,258"
Train,T7 Olympic Park Line,Concession,Jun,2018,"7,103"
Train,T7 Olympic Park Line,Concession,Jul,2016,"9,387"
Train,T7 Olympic Park Line,Concession,Jul,2017,"9,020"
Train,T7 Olympic Park Line,Concession,Jul,2018,"8,469"
Train,T7 Olympic Park Line,Concession,Aug,2016,"11,671"
Train,T7 Olympic Park Line,Concession,Aug,2017,"9,464"
Train,T7 Olympic Park Line,Concession,Aug,2018,"9,766"
Train,T7 Olympic Park Line,Concession,Sep,2016,"8,768"
Train,T7 Olympic Park Line,Concession,Sep,2017,"8,579"
Train,T7 Olympic Park Line,Concession,Sep,2018,"7,186"
Train,T7 Olympic Park Line,Concession,Oct,2016,"9,347"
Train,T7 Olympic Park Line,Concession,Oct,2017,"9,078"
Train,T7 Olympic Park Line,Concession,Oct,2018,"7,395"
Train,T7 Olympic Park Line,Concession,Nov,2016,"5,890"
Train,T7 Olympic Park Line,Concession,Nov,2017,"7,946"
Train,T7 Olympic Park Line,Concession,Nov,2018,"7,050"
Train,T7 Olympic Park Line,Concession,Dec,2016,"7,274"
Train,T7 Olympic Park Line,Concession,Dec,2017,"7,120"
Train,T7 Olympic Park Line,Concession,Dec,2018,"5,333"
Train,T7 Olympic Park Line,CTP,Jan,2019,"3,395"
Train,T7 Olympic Park Line,CTP,Feb,2019,"3,556"
Train,T7 Olympic Park Line,CTP,Nov,2018,61
Train,T7 Olympic Park Line,CTP,Dec,2018,"1,884"
Train,T7 Olympic Park Line,Day Pass without SAF,Jan,2019,2
Train,T7 Olympic Park Line,Day Pass without SAF,Feb,2019,1
Train,T7 Olympic Park Line,Day Pass without SAF,May,2018,2
Train,T7 Olympic Park Line,Day Pass without SAF,Jun,2018,1
Train,T7 Olympic Park Line,Day Pass without SAF,Aug,2018,1
Train,T7 Olympic Park Line,Day Pass without SAF,Sep,2018,2
Train,T7 Olympic Park Line,Day Pass without SAF,Nov,2018,1
Train,T7 Olympic Park Line,Employee,Jan,2017,360
Train,T7 Olympic Park Line,Employee,Jan,2018,288
Train,T7 Olympic Park Line,Employee,Jan,2019,570
Train,T7 Olympic Park Line,Employee,Feb,2017,469
Train,T7 Olympic Park Line,Employee,Feb,2018,380
Train,T7 Olympic Park Line,Employee,Feb,2019,489
Train,T7 Olympic Park Line,Employee,Mar,2017,519
Train,T7 Olympic Park Line,Employee,Mar,2018,542
Train,T7 Olympic Park Line,Employee,Apr,2017,634
Train,T7 Olympic Park Line,Employee,Apr,2018,372
Train,T7 Olympic Park Line,Employee,May,2017,493
Train,T7 Olympic Park Line,Employee,May,2018,414
Train,T7 Olympic Park Line,Employee,Jun,2017,525
Train,T7 Olympic Park Line,Employee,Jun,2018,370
Train,T7 Olympic Park Line,Employee,Jul,2016,437
Train,T7 Olympic Park Line,Employee,Jul,2017,612
Train,T7 Olympic Park Line,Employee,Jul,2018,471
Train,T7 Olympic Park Line,Employee,Aug,2016,570
Train,T7 Olympic Park Line,Employee,Aug,2017,426
Train,T7 Olympic Park Line,Employee,Aug,2018,453
Train,T7 Olympic Park Line,Employee,Sep,2016,484
Train,T7 Olympic Park Line,Employee,Sep,2017,345
Train,T7 Olympic Park Line,Employee,Sep,2018,375
Train,T7 Olympic Park Line,Employee,Oct,2016,575
Train,T7 Olympic Park Line,Employee,Oct,2017,469
Train,T7 Olympic Park Line,Employee,Oct,2018,489
Train,T7 Olympic Park Line,Employee,Nov,2016,431
Train,T7 Olympic Park Line,Employee,Nov,2017,423
Train,T7 Olympic Park Line,Employee,Nov,2018,441
Train,T7 Olympic Park Line,Employee,Dec,2016,430
Train,T7 Olympic Park Line,Employee,Dec,2017,378
Train,T7 Olympic Park Line,Employee,Dec,2018,332
Train,T7 Olympic Park Line,Free Travel,Jan,2017,37
Train,T7 Olympic Park Line,Free Travel,Jan,2018,32
Train,T7 Olympic Park Line,Free Travel,Jan,2019,58
Train,T7 Olympic Park Line,Free Travel,Feb,2017,43
Train,T7 Olympic Park Line,Free Travel,Feb,2018,42
Train,T7 Olympic Park Line,Free Travel,Feb,2019,44
Train,T7 Olympic Park Line,Free Travel,Mar,2017,32
Train,T7 Olympic Park Line,Free Travel,Mar,2018,96
Train,T7 Olympic Park Line,Free Travel,Apr,2017,93
Train,T7 Olympic Park Line,Free Travel,Apr,2018,61
Train,T7 Olympic Park Line,Free Travel,May,2017,31
Train,T7 Olympic Park Line,Free Travel,May,2018,46
Train,T7 Olympic Park Line,Free Travel,Jun,2017,43
Train,T7 Olympic Park Line,Free Travel,Jun,2018,39
Train,T7 Olympic Park Line,Free Travel,Jul,2016,35
Train,T7 Olympic Park Line,Free Travel,Jul,2017,34
Train,T7 Olympic Park Line,Free Travel,Jul,2018,82
Train,T7 Olympic Park Line,Free Travel,Aug,2016,73
Train,T7 Olympic Park Line,Free Travel,Aug,2017,32
Train,T7 Olympic Park Line,Free Travel,Aug,2018,55
Train,T7 Olympic Park Line,Free Travel,Sep,2016,49
Train,T7 Olympic Park Line,Free Travel,Sep,2017,18
Train,T7 Olympic Park Line,Free Travel,Sep,2018,52
Train,T7 Olympic Park Line,Free Travel,Oct,2016,41
Train,T7 Olympic Park Line,Free Travel,Oct,2017,44
Train,T7 Olympic Park Line,Free Travel,Oct,2018,178
Train,T7 Olympic Park Line,Free Travel,Nov,2016,33
Train,T7 Olympic Park Line,Free Travel,Nov,2017,31
Train,T7 Olympic Park Line,Free Travel,Nov,2018,60
Train,T7 Olympic Park Line,Free Travel,Dec,2016,43
Train,T7 Olympic Park Line,Free Travel,Dec,2017,49
Train,T7 Olympic Park Line,Free Travel,Dec,2018,37
Train,T7 Olympic Park Line,School Student,Jan,2017,134
Train,T7 Olympic Park Line,School Student,Jan,2018,115
Train,T7 Olympic Park Line,School Student,Jan,2019,141
Train,T7 Olympic Park Line,School Student,Feb,2017,"2,189"
Train,T7 Olympic Park Line,School Student,Feb,2018,"1,975"
Train,T7 Olympic Park Line,School Student,Feb,2019,"2,607"
Train,T7 Olympic Park Line,School Student,Mar,2017,"2,918"
Train,T7 Olympic Park Line,School Student,Mar,2018,"2,351"
Train,T7 Olympic Park Line,School Student,Apr,2017,"1,096"
Train,T7 Olympic Park Line,School Student,Apr,2018,903
Train,T7 Olympic Park Line,School Student,May,2017,"3,536"
Train,T7 Olympic Park Line,School Student,May,2018,"3,078"
Train,T7 Olympic Park Line,School Student,Jun,2017,"2,795"
Train,T7 Olympic Park Line,School Student,Jun,2018,"2,291"
Train,T7 Olympic Park Line,School Student,Jul,2016,"1,175"
Train,T7 Olympic Park Line,School Student,Jul,2017,"1,574"
Train,T7 Olympic Park Line,School Student,Jul,2018,"1,527"
Train,T7 Olympic Park Line,School Student,Aug,2016,"2,552"
Train,T7 Olympic Park Line,School Student,Aug,2017,"2,472"
Train,T7 Olympic Park Line,School Student,Aug,2018,"2,719"
Train,T7 Olympic Park Line,School Student,Sep,2016,"1,768"
Train,T7 Olympic Park Line,School Student,Sep,2017,"1,733"
Train,T7 Olympic Park Line,School Student,Sep,2018,"2,140"
Train,T7 Olympic Park Line,School Student,Oct,2016,"1,625"
Train,T7 Olympic Park Line,School Student,Oct,2017,"1,847"
Train,T7 Olympic Park Line,School Student,Oct,2018,"1,440"
Train,T7 Olympic Park Line,School Student,Nov,2016,"2,442"
Train,T7 Olympic Park Line,School Student,Nov,2017,"2,499"
Train,T7 Olympic Park Line,School Student,Nov,2018,"2,861"
Train,T7 Olympic Park Line,School Student,Dec,2016,981
Train,T7 Olympic Park Line,School Student,Dec,2017,845
Train,T7 Olympic Park Line,School Student,Dec,2018,"1,031"
Train,T7 Olympic Park Line,Senior/Pensioner,Jan,2017,"7,190"
Train,T7 Olympic Park Line,Senior/Pensioner,Jan,2018,"6,809"
Train,T7 Olympic Park Line,Senior/Pensioner,Jan,2019,"10,157"
Train,T7 Olympic Park Line,Senior/Pensioner,Feb,2017,"8,095"
Train,T7 Olympic Park Line,Senior/Pensioner,Feb,2018,"7,516"
Train,T7 Olympic Park Line,Senior/Pensioner,Feb,2019,"8,743"
Train,T7 Olympic Park Line,Senior/Pensioner,Mar,2017,"8,798"
Train,T7 Olympic Park Line,Senior/Pensioner,Mar,2018,"9,642"
Train,T7 Olympic Park Line,Senior/Pensioner,Apr,2017,"13,448"
Train,T7 Olympic Park Line,Senior/Pensioner,Apr,2018,"7,746"
Train,T7 Olympic Park Line,Senior/Pensioner,May,2017,"7,884"
Train,T7 Olympic Park Line,Senior/Pensioner,May,2018,"7,640"
Train,T7 Olympic Park Line,Senior/Pensioner,Jun,2017,"8,676"
Train,T7 Olympic Park Line,Senior/Pensioner,Jun,2018,"7,746"
Train,T7 Olympic Park Line,Senior/Pensioner,Jul,2016,"8,427"
Train,T7 Olympic Park Line,Senior/Pensioner,Jul,2017,"10,536"
Train,T7 Olympic Park Line,Senior/Pensioner,Jul,2018,"9,975"
Train,T7 Olympic Park Line,Senior/Pensioner,Aug,2016,"8,560"
Train,T7 Olympic Park Line,Senior/Pensioner,Aug,2017,"6,497"
Train,T7 Olympic Park Line,Senior/Pensioner,Aug,2018,"9,229"
Train,T7 Olympic Park Line,Senior/Pensioner,Sep,2016,"8,645"
Train,T7 Olympic Park Line,Senior/Pensioner,Sep,2017,"6,759"
Train,T7 Olympic Park Line,Senior/Pensioner,Sep,2018,"8,248"
Train,T7 Olympic Park Line,Senior/Pensioner,Oct,2016,"11,173"
Train,T7 Olympic Park Line,Senior/Pensioner,Oct,2017,"9,310"
Train,T7 Olympic Park Line,Senior/Pensioner,Oct,2018,"10,628"
Train,T7 Olympic Park Line,Senior/Pensioner,Nov,2016,"8,285"
Train,T7 Olympic Park Line,Senior/Pensioner,Nov,2017,"8,554"
Train,T7 Olympic Park Line,Senior/Pensioner,Nov,2018,"9,059"
Train,T7 Olympic Park Line,Senior/Pensioner,Dec,2016,"7,777"
Train,T7 Olympic Park Line,Senior/Pensioner,Dec,2017,"8,272"
Train,T7 Olympic Park Line,Senior/Pensioner,Dec,2018,"7,661"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Jan,2017,894
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Jan,2018,875
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Jan,2019,"1,080"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Feb,2017,929
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Feb,2018,"1,383"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Feb,2019,"1,007"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Mar,2017,"1,437"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Mar,2018,"1,562"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Apr,2017,"1,405"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Apr,2018,"1,098"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,May,2017,"1,206"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,May,2018,"1,074"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Jun,2017,"1,298"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Jun,2018,"1,493"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Jul,2016,291
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Jul,2017,"2,021"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Jul,2018,"1,499"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Aug,2016,"1,715"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Aug,2017,"1,069"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Aug,2018,"2,102"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Sep,2016,"1,124"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Sep,2017,"1,331"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Sep,2018,"1,472"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Oct,2016,"1,303"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Oct,2017,"1,400"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Oct,2018,"1,352"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Nov,2016,"1,123"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Nov,2017,"1,618"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Nov,2018,"1,279"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Dec,2016,"1,124"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Dec,2017,"1,800"
Train,T7 Olympic Park Line,Sgl Trip Rail Adult,Dec,2018,"1,065"
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Jan,2017,253
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Jan,2018,231
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Jan,2019,257
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Feb,2017,114
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Feb,2018,241
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Feb,2019,184
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Mar,2017,248
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Mar,2018,391
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Apr,2017,463
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Apr,2018,323
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,May,2017,184
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,May,2018,142
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Jun,2017,231
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Jun,2018,213
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Jul,2016,65
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Jul,2017,628
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Jul,2018,374
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Aug,2016,211
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Aug,2017,185
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Aug,2018,394
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Sep,2016,296
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Sep,2017,399
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Sep,2018,340
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Oct,2016,304
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Oct,2017,244
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Oct,2018,328
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Nov,2016,260
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Nov,2017,307
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Nov,2018,211
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Dec,2016,236
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Dec,2017,354
Train,T7 Olympic Park Line,Sgl Trip Rail Child/Youth,Dec,2018,204
Train,Blue Mountains Line,Adult,Jan,2017,"520,123"
Train,Blue Mountains Line,Adult,Jan,2018,"540,790"
Train,Blue Mountains Line,Adult,Jan,2019,"560,421"
Train,Blue Mountains Line,Adult,Feb,2017,"541,509"
Train,Blue Mountains Line,Adult,Feb,2018,"585,012"
Train,Blue Mountains Line,Adult,Feb,2019,"549,338"
Train,Blue Mountains Line,Adult,Mar,2017,"642,195"
Train,Blue Mountains Line,Adult,Mar,2018,"644,837"
Train,Blue Mountains Line,Adult,Apr,2017,"550,579"
Train,Blue Mountains Line,Adult,Apr,2018,"579,488"
Train,Blue Mountains Line,Adult,May,2017,"643,957"
Train,Blue Mountains Line,Adult,May,2018,"657,062"
Train,Blue Mountains Line,Adult,Jun,2017,"602,442"
Train,Blue Mountains Line,Adult,Jun,2018,"602,743"
Train,Blue Mountains Line,Adult,Jul,2016,"537,669"
Train,Blue Mountains Line,Adult,Jul,2017,"606,060"
Train,Blue Mountains Line,Adult,Jul,2018,"624,720"
Train,Blue Mountains Line,Adult,Aug,2016,"578,758"
Train,Blue Mountains Line,Adult,Aug,2017,"622,278"
Train,Blue Mountains Line,Adult,Aug,2018,"663,242"
Train,Blue Mountains Line,Adult,Sep,2016,"570,413"
Train,Blue Mountains Line,Adult,Sep,2017,"559,449"
Train,Blue Mountains Line,Adult,Sep,2018,"571,384"
Train,Blue Mountains Line,Adult,Oct,2016,"571,910"
