ModeOfTransport,Name,Type,Month,Year,PassengerCount
Tram,Lilyfield Light Rail,Free Travel,Apr,2018,20
Tram,Lilyfield Light Rail,Free Travel,May,2017,12
Tram,Lilyfield Light Rail,Free Travel,May,2018,21
Tram,Lilyfield Light Rail,Free Travel,Jun,2017,10
Tram,Lilyfield Light Rail,Free Travel,Jun,2018,11
Tram,Lilyfield Light Rail,Free Travel,Jul,2016,16
Tram,Lilyfield Light Rail,Free Travel,Jul,2017,13
Tram,Lilyfield Light Rail,Free Travel,Jul,2018,9
Tram,Lilyfield Light Rail,Free Travel,Aug,2016,16
Tram,Lilyfield Light Rail,Free Travel,Aug,2017,24
Tram,Lilyfield Light Rail,Free Travel,Aug,2018,26
Tram,Lilyfield Light Rail,Free Travel,Sep,2016,8
Tram,Lilyfield Light Rail,Free Travel,Sep,2017,11
Tram,Lilyfield Light Rail,Free Travel,Sep,2018,27
Tram,Lilyfield Light Rail,Free Travel,Oct,2016,11
Tram,Lilyfield Light Rail,Free Travel,Oct,2017,14
Tram,Lilyfield Light Rail,Free Travel,Oct,2018,22
Tram,Lilyfield Light Rail,Free Travel,Nov,2016,11
Tram,Lilyfield Light Rail,Free Travel,Nov,2017,19
Tram,Lilyfield Light Rail,Free Travel,Nov,2018,13
Tram,Lilyfield Light Rail,Free Travel,Dec,2016,15
Tram,Lilyfield Light Rail,Free Travel,Dec,2017,12
Tram,Lilyfield Light Rail,Free Travel,Dec,2018,20
Tram,Lilyfield Light Rail,School Student,Jan,2017,11
Tram,Lilyfield Light Rail,School Student,Jan,2018,23
Tram,Lilyfield Light Rail,School Student,Jan,2019,24
Tram,Lilyfield Light Rail,School Student,Feb,2017,241
Tram,Lilyfield Light Rail,School Student,Feb,2018,282
Tram,Lilyfield Light Rail,School Student,Feb,2019,349
Tram,Lilyfield Light Rail,School Student,Mar,2017,277
Tram,Lilyfield Light Rail,School Student,Mar,2018,193
Tram,Lilyfield Light Rail,School Student,Apr,2017,87
Tram,Lilyfield Light Rail,School Student,Apr,2018,79
Tram,Lilyfield Light Rail,School Student,May,2017,299
Tram,Lilyfield Light Rail,School Student,May,2018,368
Tram,Lilyfield Light Rail,School Student,Jun,2017,213
Tram,Lilyfield Light Rail,School Student,Jun,2018,327
Tram,Lilyfield Light Rail,School Student,Jul,2016,56
Tram,Lilyfield Light Rail,School Student,Jul,2017,133
Tram,Lilyfield Light Rail,School Student,Jul,2018,146
Tram,Lilyfield Light Rail,School Student,Aug,2016,239
Tram,Lilyfield Light Rail,School Student,Aug,2017,292
Tram,Lilyfield Light Rail,School Student,Aug,2018,416
Tram,Lilyfield Light Rail,School Student,Sep,2016,224
Tram,Lilyfield Light Rail,School Student,Sep,2017,195
Tram,Lilyfield Light Rail,School Student,Sep,2018,330
Tram,Lilyfield Light Rail,School Student,Oct,2016,211
Tram,Lilyfield Light Rail,School Student,Oct,2017,204
Tram,Lilyfield Light Rail,School Student,Oct,2018,201
Tram,Lilyfield Light Rail,School Student,Nov,2016,297
Tram,Lilyfield Light Rail,School Student,Nov,2017,224
Tram,Lilyfield Light Rail,School Student,Nov,2018,325
Tram,Lilyfield Light Rail,School Student,Dec,2016,96
Tram,Lilyfield Light Rail,School Student,Dec,2017,78
Tram,Lilyfield Light Rail,School Student,Dec,2018,114
Tram,Lilyfield Light Rail,Senior/Pensioner,Jan,2017,"2,078"
Tram,Lilyfield Light Rail,Senior/Pensioner,Jan,2018,"1,023"
Tram,Lilyfield Light Rail,Senior/Pensioner,Jan,2019,"2,005"
Tram,Lilyfield Light Rail,Senior/Pensioner,Feb,2017,"2,224"
Tram,Lilyfield Light Rail,Senior/Pensioner,Feb,2018,"2,238"
Tram,Lilyfield Light Rail,Senior/Pensioner,Feb,2019,"2,307"
Tram,Lilyfield Light Rail,Senior/Pensioner,Mar,2017,"2,669"
Tram,Lilyfield Light Rail,Senior/Pensioner,Mar,2018,"2,516"
Tram,Lilyfield Light Rail,Senior/Pensioner,Apr,2017,"2,569"
Tram,Lilyfield Light Rail,Senior/Pensioner,Apr,2018,"2,509"
Tram,Lilyfield Light Rail,Senior/Pensioner,May,2017,"2,799"
Tram,Lilyfield Light Rail,Senior/Pensioner,May,2018,"2,600"
Tram,Lilyfield Light Rail,Senior/Pensioner,Jun,2017,"2,764"
Tram,Lilyfield Light Rail,Senior/Pensioner,Jun,2018,"2,244"
Tram,Lilyfield Light Rail,Senior/Pensioner,Jul,2016,"2,343"
Tram,Lilyfield Light Rail,Senior/Pensioner,Jul,2017,"2,630"
Tram,Lilyfield Light Rail,Senior/Pensioner,Jul,2018,"2,532"
Tram,Lilyfield Light Rail,Senior/Pensioner,Aug,2016,"2,453"
Tram,Lilyfield Light Rail,Senior/Pensioner,Aug,2017,"2,487"
Tram,Lilyfield Light Rail,Senior/Pensioner,Aug,2018,"2,649"
Tram,Lilyfield Light Rail,Senior/Pensioner,Sep,2016,"2,387"
Tram,Lilyfield Light Rail,Senior/Pensioner,Sep,2017,"2,388"
Tram,Lilyfield Light Rail,Senior/Pensioner,Sep,2018,"2,511"
Tram,Lilyfield Light Rail,Senior/Pensioner,Oct,2016,"2,511"
Tram,Lilyfield Light Rail,Senior/Pensioner,Oct,2017,"2,610"
Tram,Lilyfield Light Rail,Senior/Pensioner,Oct,2018,"2,181"
Tram,Lilyfield Light Rail,Senior/Pensioner,Nov,2016,"2,295"
Tram,Lilyfield Light Rail,Senior/Pensioner,Nov,2017,"2,721"
Tram,Lilyfield Light Rail,Senior/Pensioner,Nov,2018,"2,468"
Tram,Lilyfield Light Rail,Senior/Pensioner,Dec,2016,"2,452"
Tram,Lilyfield Light Rail,Senior/Pensioner,Dec,2017,"2,759"
Tram,Lilyfield Light Rail,Senior/Pensioner,Dec,2018,"2,585"
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Jan,2017,79
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Jan,2018,60
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Jan,2019,72
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Feb,2017,53
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Feb,2018,96
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Feb,2019,34
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Mar,2017,67
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Mar,2018,79
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Apr,2017,104
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Apr,2018,45
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,May,2017,73
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,May,2018,78
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Jun,2017,65
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Jun,2018,63
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Jul,2016,22
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Jul,2017,112
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Jul,2018,61
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Aug,2016,59
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Aug,2017,101
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Aug,2018,73
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Sep,2016,101
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Sep,2017,103
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Sep,2018,49
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Oct,2016,97
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Oct,2017,133
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Oct,2018,45
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Nov,2016,64
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Nov,2017,86
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Nov,2018,57
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Dec,2016,107
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Dec,2017,165
Tram,Lilyfield Light Rail,Sgl Trip LR Adult,Dec,2018,83
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Jan,2017,55
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Jan,2018,26
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Jan,2019,26
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Feb,2017,14
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Feb,2018,33
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Feb,2019,27
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Mar,2017,14
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Mar,2018,36
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Apr,2017,40
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Apr,2018,66
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,May,2017,31
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,May,2018,28
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Jun,2017,32
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Jun,2018,37
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Jul,2016,12
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Jul,2017,52
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Jul,2018,38
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Aug,2016,24
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Aug,2017,42
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Aug,2018,8
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Sep,2016,63
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Sep,2017,40
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Sep,2018,18
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Oct,2016,51
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Oct,2017,47
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Oct,2018,33
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Nov,2016,25
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Nov,2017,29
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Nov,2018,15
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Dec,2016,37
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Dec,2017,69
Tram,Lilyfield Light Rail,Sgl Trip LR Child/Youth,Dec,2018,45
Tram,Marion Light Rail,Adult,Jan,2017,"6,374"
Tram,Marion Light Rail,Adult,Jan,2018,"3,128"
Tram,Marion Light Rail,Adult,Jan,2019,"5,719"
Tram,Marion Light Rail,Adult,Feb,2017,"6,587"
Tram,Marion Light Rail,Adult,Feb,2018,"6,431"
Tram,Marion Light Rail,Adult,Feb,2019,"6,217"
Tram,Marion Light Rail,Adult,Mar,2017,"7,624"
Tram,Marion Light Rail,Adult,Mar,2018,"7,031"
Tram,Marion Light Rail,Adult,Apr,2017,"6,812"
Tram,Marion Light Rail,Adult,Apr,2018,"6,557"
Tram,Marion Light Rail,Adult,May,2017,"7,735"
Tram,Marion Light Rail,Adult,May,2018,"7,403"
Tram,Marion Light Rail,Adult,Jun,2017,"7,400"
Tram,Marion Light Rail,Adult,Jun,2018,"6,392"
Tram,Marion Light Rail,Adult,Jul,2016,"6,300"
Tram,Marion Light Rail,Adult,Jul,2017,"7,387"
Tram,Marion Light Rail,Adult,Jul,2018,"6,766"
Tram,Marion Light Rail,Adult,Aug,2016,"6,657"
Tram,Marion Light Rail,Adult,Aug,2017,"7,048"
Tram,Marion Light Rail,Adult,Aug,2018,"6,947"
Tram,Marion Light Rail,Adult,Sep,2016,"6,944"
Tram,Marion Light Rail,Adult,Sep,2017,"6,923"
Tram,Marion Light Rail,Adult,Sep,2018,"6,734"
Tram,Marion Light Rail,Adult,Oct,2016,"7,324"
Tram,Marion Light Rail,Adult,Oct,2017,"7,367"
Tram,Marion Light Rail,Adult,Oct,2018,"6,663"
Tram,Marion Light Rail,Adult,Nov,2016,"6,697"
Tram,Marion Light Rail,Adult,Nov,2017,"7,783"
Tram,Marion Light Rail,Adult,Nov,2018,"7,100"
Tram,Marion Light Rail,Adult,Dec,2016,"7,309"
Tram,Marion Light Rail,Adult,Dec,2017,"7,600"
Tram,Marion Light Rail,Adult,Dec,2018,"6,385"
Tram,Marion Light Rail,Child/Youth,Jan,2017,991
Tram,Marion Light Rail,Child/Youth,Jan,2018,534
Tram,Marion Light Rail,Child/Youth,Jan,2019,969
Tram,Marion Light Rail,Child/Youth,Feb,2017,710
Tram,Marion Light Rail,Child/Youth,Feb,2018,709
Tram,Marion Light Rail,Child/Youth,Feb,2019,813
Tram,Marion Light Rail,Child/Youth,Mar,2017,725
Tram,Marion Light Rail,Child/Youth,Mar,2018,731
Tram,Marion Light Rail,Child/Youth,Apr,2017,922
Tram,Marion Light Rail,Child/Youth,Apr,2018,922
Tram,Marion Light Rail,Child/Youth,May,2017,662
Tram,Marion Light Rail,Child/Youth,May,2018,823
Tram,Marion Light Rail,Child/Youth,Jun,2017,732
Tram,Marion Light Rail,Child/Youth,Jun,2018,586
Tram,Marion Light Rail,Child/Youth,Jul,2016,"1,009"
Tram,Marion Light Rail,Child/Youth,Jul,2017,960
Tram,Marion Light Rail,Child/Youth,Jul,2018,993
Tram,Marion Light Rail,Child/Youth,Aug,2016,935
Tram,Marion Light Rail,Child/Youth,Aug,2017,595
Tram,Marion Light Rail,Child/Youth,Aug,2018,714
Tram,Marion Light Rail,Child/Youth,Sep,2016,969
Tram,Marion Light Rail,Child/Youth,Sep,2017,804
Tram,Marion Light Rail,Child/Youth,Sep,2018,740
Tram,Marion Light Rail,Child/Youth,Oct,2016,"1,045"
Tram,Marion Light Rail,Child/Youth,Oct,2017,817
Tram,Marion Light Rail,Child/Youth,Oct,2018,"1,021"
Tram,Marion Light Rail,Child/Youth,Nov,2016,806
Tram,Marion Light Rail,Child/Youth,Nov,2017,792
Tram,Marion Light Rail,Child/Youth,Nov,2018,960
Tram,Marion Light Rail,Child/Youth,Dec,2016,946
Tram,Marion Light Rail,Child/Youth,Dec,2017,"1,071"
Tram,Marion Light Rail,Child/Youth,Dec,2018,927
Tram,Marion Light Rail,Concession,Jan,2017,422
Tram,Marion Light Rail,Concession,Jan,2018,187
Tram,Marion Light Rail,Concession,Jan,2019,308
Tram,Marion Light Rail,Concession,Feb,2017,445
Tram,Marion Light Rail,Concession,Feb,2018,445
Tram,Marion Light Rail,Concession,Feb,2019,422
Tram,Marion Light Rail,Concession,Mar,2017,631
Tram,Marion Light Rail,Concession,Mar,2018,534
Tram,Marion Light Rail,Concession,Apr,2017,503
Tram,Marion Light Rail,Concession,Apr,2018,409
Tram,Marion Light Rail,Concession,May,2017,574
Tram,Marion Light Rail,Concession,May,2018,482
Tram,Marion Light Rail,Concession,Jun,2017,542
Tram,Marion Light Rail,Concession,Jun,2018,468
Tram,Marion Light Rail,Concession,Jul,2016,375
Tram,Marion Light Rail,Concession,Jul,2017,581
Tram,Marion Light Rail,Concession,Jul,2018,518
Tram,Marion Light Rail,Concession,Aug,2016,498
Tram,Marion Light Rail,Concession,Aug,2017,595
Tram,Marion Light Rail,Concession,Aug,2018,572
Tram,Marion Light Rail,Concession,Sep,2016,433
Tram,Marion Light Rail,Concession,Sep,2017,442
Tram,Marion Light Rail,Concession,Sep,2018,526
Tram,Marion Light Rail,Concession,Oct,2016,391
Tram,Marion Light Rail,Concession,Oct,2017,471
Tram,Marion Light Rail,Concession,Oct,2018,473
Tram,Marion Light Rail,Concession,Nov,2016,402
Tram,Marion Light Rail,Concession,Nov,2017,421
Tram,Marion Light Rail,Concession,Nov,2018,480
Tram,Marion Light Rail,Concession,Dec,2016,398
Tram,Marion Light Rail,Concession,Dec,2017,475
Tram,Marion Light Rail,Concession,Dec,2018,395
Tram,Marion Light Rail,CTP,Jan,2019,340
Tram,Marion Light Rail,CTP,Feb,2019,408
Tram,Marion Light Rail,CTP,Mar,2018,35
Tram,Marion Light Rail,CTP,Apr,2018,60
Tram,Marion Light Rail,CTP,May,2018,84
Tram,Marion Light Rail,CTP,Jun,2018,61
Tram,Marion Light Rail,CTP,Jul,2018,71
Tram,Marion Light Rail,CTP,Aug,2018,107
Tram,Marion Light Rail,CTP,Sep,2018,132
Tram,Marion Light Rail,CTP,Oct,2018,171
Tram,Marion Light Rail,CTP,Nov,2018,278
Tram,Marion Light Rail,CTP,Dec,2018,326
Tram,Marion Light Rail,Employee,Jan,2019,6
Tram,Marion Light Rail,Employee,Feb,2019,10
Tram,Marion Light Rail,Employee,Aug,2018,8
Tram,Marion Light Rail,Employee,Sep,2018,2
Tram,Marion Light Rail,Employee,Oct,2018,7
Tram,Marion Light Rail,Employee,Nov,2018,14
Tram,Marion Light Rail,Employee,Dec,2018,5
Tram,Marion Light Rail,Free Travel,Jan,2017,2
Tram,Marion Light Rail,Free Travel,Jan,2019,9
Tram,Marion Light Rail,Free Travel,Feb,2017,4
Tram,Marion Light Rail,Free Travel,Feb,2018,6
Tram,Marion Light Rail,Free Travel,Feb,2019,9
Tram,Marion Light Rail,Free Travel,Mar,2017,4
Tram,Marion Light Rail,Free Travel,Mar,2018,5
Tram,Marion Light Rail,Free Travel,Apr,2017,9
Tram,Marion Light Rail,Free Travel,Apr,2018,4
Tram,Marion Light Rail,Free Travel,May,2017,7
Tram,Marion Light Rail,Free Travel,May,2018,8
Tram,Marion Light Rail,Free Travel,Jun,2017,6
Tram,Marion Light Rail,Free Travel,Jun,2018,3
Tram,Marion Light Rail,Free Travel,Jul,2016,2
Tram,Marion Light Rail,Free Travel,Jul,2017,4
Tram,Marion Light Rail,Free Travel,Jul,2018,7
Tram,Marion Light Rail,Free Travel,Aug,2016,4
Tram,Marion Light Rail,Free Travel,Aug,2017,2
Tram,Marion Light Rail,Free Travel,Aug,2018,10
Tram,Marion Light Rail,Free Travel,Sep,2016,4
Tram,Marion Light Rail,Free Travel,Sep,2017,7
Tram,Marion Light Rail,Free Travel,Sep,2018,3
Tram,Marion Light Rail,Free Travel,Oct,2016,4
Tram,Marion Light Rail,Free Travel,Oct,2017,5
Tram,Marion Light Rail,Free Travel,Oct,2018,6
Tram,Marion Light Rail,Free Travel,Nov,2016,6
Tram,Marion Light Rail,Free Travel,Nov,2017,5
Tram,Marion Light Rail,Free Travel,Nov,2018,9
Tram,Marion Light Rail,Free Travel,Dec,2016,6
Tram,Marion Light Rail,Free Travel,Dec,2017,8
Tram,Marion Light Rail,Free Travel,Dec,2018,2
Tram,Marion Light Rail,School Student,Jan,2017,12
Tram,Marion Light Rail,School Student,Jan,2018,6
Tram,Marion Light Rail,School Student,Jan,2019,13
Tram,Marion Light Rail,School Student,Feb,2017,102
Tram,Marion Light Rail,School Student,Feb,2018,89
Tram,Marion Light Rail,School Student,Feb,2019,110
Tram,Marion Light Rail,School Student,Mar,2017,95
Tram,Marion Light Rail,School Student,Mar,2018,86
Tram,Marion Light Rail,School Student,Apr,2017,40
Tram,Marion Light Rail,School Student,Apr,2018,29
Tram,Marion Light Rail,School Student,May,2017,106
Tram,Marion Light Rail,School Student,May,2018,169
Tram,Marion Light Rail,School Student,Jun,2017,80
Tram,Marion Light Rail,School Student,Jun,2018,139
Tram,Marion Light Rail,School Student,Jul,2016,6
Tram,Marion Light Rail,School Student,Jul,2017,52
Tram,Marion Light Rail,School Student,Jul,2018,71
Tram,Marion Light Rail,School Student,Aug,2016,42
Tram,Marion Light Rail,School Student,Aug,2017,133
Tram,Marion Light Rail,School Student,Aug,2018,155
Tram,Marion Light Rail,School Student,Sep,2016,56
Tram,Marion Light Rail,School Student,Sep,2017,83
Tram,Marion Light Rail,School Student,Sep,2018,133
Tram,Marion Light Rail,School Student,Oct,2016,76
Tram,Marion Light Rail,School Student,Oct,2017,71
Tram,Marion Light Rail,School Student,Oct,2018,69
Tram,Marion Light Rail,School Student,Nov,2016,110
Tram,Marion Light Rail,School Student,Nov,2017,62
Tram,Marion Light Rail,School Student,Nov,2018,138
Tram,Marion Light Rail,School Student,Dec,2016,36
Tram,Marion Light Rail,School Student,Dec,2017,23
Tram,Marion Light Rail,School Student,Dec,2018,70
Tram,Marion Light Rail,Senior/Pensioner,Jan,2017,"1,559"
Tram,Marion Light Rail,Senior/Pensioner,Jan,2018,805
Tram,Marion Light Rail,Senior/Pensioner,Jan,2019,"1,446"
Tram,Marion Light Rail,Senior/Pensioner,Feb,2017,"1,488"
Tram,Marion Light Rail,Senior/Pensioner,Feb,2018,"1,615"
Tram,Marion Light Rail,Senior/Pensioner,Feb,2019,"1,756"
Tram,Marion Light Rail,Senior/Pensioner,Mar,2017,"1,784"
Tram,Marion Light Rail,Senior/Pensioner,Mar,2018,"1,839"
Tram,Marion Light Rail,Senior/Pensioner,Apr,2017,"1,640"
Tram,Marion Light Rail,Senior/Pensioner,Apr,2018,"1,777"
Tram,Marion Light Rail,Senior/Pensioner,May,2017,"1,678"
Tram,Marion Light Rail,Senior/Pensioner,May,2018,"1,821"
Tram,Marion Light Rail,Senior/Pensioner,Jun,2017,"1,687"
Tram,Marion Light Rail,Senior/Pensioner,Jun,2018,"1,566"
Tram,Marion Light Rail,Senior/Pensioner,Jul,2016,"1,604"
Tram,Marion Light Rail,Senior/Pensioner,Jul,2017,"1,549"
Tram,Marion Light Rail,Senior/Pensioner,Jul,2018,"1,744"
Tram,Marion Light Rail,Senior/Pensioner,Aug,2016,"1,669"
Tram,Marion Light Rail,Senior/Pensioner,Aug,2017,"1,587"
Tram,Marion Light Rail,Senior/Pensioner,Aug,2018,"1,757"
Tram,Marion Light Rail,Senior/Pensioner,Sep,2016,"1,654"
Tram,Marion Light Rail,Senior/Pensioner,Sep,2017,"1,601"
Tram,Marion Light Rail,Senior/Pensioner,Sep,2018,"1,690"
Tram,Marion Light Rail,Senior/Pensioner,Oct,2016,"1,717"
Tram,Marion Light Rail,Senior/Pensioner,Oct,2017,"1,698"
Tram,Marion Light Rail,Senior/Pensioner,Oct,2018,"1,632"
Tram,Marion Light Rail,Senior/Pensioner,Nov,2016,"1,578"
Tram,Marion Light Rail,Senior/Pensioner,Nov,2017,"1,757"
Tram,Marion Light Rail,Senior/Pensioner,Nov,2018,"1,690"
Tram,Marion Light Rail,Senior/Pensioner,Dec,2016,"1,636"
Tram,Marion Light Rail,Senior/Pensioner,Dec,2017,"1,882"
Tram,Marion Light Rail,Senior/Pensioner,Dec,2018,"1,729"
Tram,Marion Light Rail,Sgl Trip LR Adult,Jan,2017,58
Tram,Marion Light Rail,Sgl Trip LR Adult,Jan,2018,34
Tram,Marion Light Rail,Sgl Trip LR Adult,Jan,2019,2
Tram,Marion Light Rail,Sgl Trip LR Adult,Feb,2017,39
Tram,Marion Light Rail,Sgl Trip LR Adult,Feb,2018,70
Tram,Marion Light Rail,Sgl Trip LR Adult,Feb,2019,1
Tram,Marion Light Rail,Sgl Trip LR Adult,Mar,2017,23
Tram,Marion Light Rail,Sgl Trip LR Adult,Mar,2018,67
Tram,Marion Light Rail,Sgl Trip LR Adult,Apr,2017,46
Tram,Marion Light Rail,Sgl Trip LR Adult,Apr,2018,69
Tram,Marion Light Rail,Sgl Trip LR Adult,May,2017,42
Tram,Marion Light Rail,Sgl Trip LR Adult,May,2018,48
Tram,Marion Light Rail,Sgl Trip LR Adult,Jun,2017,42
Tram,Marion Light Rail,Sgl Trip LR Adult,Jun,2018,48
Tram,Marion Light Rail,Sgl Trip LR Adult,Jul,2016,17
Tram,Marion Light Rail,Sgl Trip LR Adult,Jul,2017,67
Tram,Marion Light Rail,Sgl Trip LR Adult,Jul,2018,47
Tram,Marion Light Rail,Sgl Trip LR Adult,Aug,2016,20
Tram,Marion Light Rail,Sgl Trip LR Adult,Aug,2017,74
Tram,Marion Light Rail,Sgl Trip LR Adult,Aug,2018,41
Tram,Marion Light Rail,Sgl Trip LR Adult,Sep,2016,49
Tram,Marion Light Rail,Sgl Trip LR Adult,Sep,2017,62
Tram,Marion Light Rail,Sgl Trip LR Adult,Sep,2018,34
Tram,Marion Light Rail,Sgl Trip LR Adult,Oct,2016,50
Tram,Marion Light Rail,Sgl Trip LR Adult,Oct,2017,75
Tram,Marion Light Rail,Sgl Trip LR Adult,Oct,2018,49
Tram,Marion Light Rail,Sgl Trip LR Adult,Nov,2016,32
Tram,Marion Light Rail,Sgl Trip LR Adult,Nov,2017,89
Tram,Marion Light Rail,Sgl Trip LR Adult,Nov,2018,1
Tram,Marion Light Rail,Sgl Trip LR Adult,Dec,2016,69
Tram,Marion Light Rail,Sgl Trip LR Adult,Dec,2017,88
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Jan,2017,24
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Jan,2018,19
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Jan,2019,1
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Feb,2017,15
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Feb,2018,23
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Feb,2019,1
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Mar,2017,15
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Mar,2018,15
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Apr,2017,25
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Apr,2018,64
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,May,2017,17
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,May,2018,25
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Jun,2017,18
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Jun,2018,10
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Jul,2016,6
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Jul,2017,49
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Jul,2018,35
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Aug,2016,9
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Aug,2017,23
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Aug,2018,7
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Sep,2016,14
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Sep,2017,25
Tram,Marion Light Rail,Sgl Trip LR Child/Youth,Sep,2018,13
