ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Aug,2016,817
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Aug,2017,"1,603"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Aug,2018,"1,233"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Sep,2016,"1,049"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Sep,2017,"1,756"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Sep,2018,"1,040"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Oct,2016,"1,107"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Oct,2017,"2,155"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Oct,2018,"1,370"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Nov,2016,"1,305"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Nov,2017,"2,166"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Nov,2018,"1,538"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Dec,2016,"1,897"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Dec,2017,"2,432"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Dec,2018,"1,996"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Jan,2017,513
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Jan,2018,762
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Jan,2019,599
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Feb,2017,143
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Feb,2018,331
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Feb,2019,230
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Mar,2017,163
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Mar,2018,362
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Apr,2017,443
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Apr,2018,465
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,May,2017,172
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,May,2018,298
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Jun,2017,352
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Jun,2018,406
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Jul,2016,129
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Jul,2017,775
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Jul,2018,533
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Aug,2016,176
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Aug,2017,408
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Aug,2018,366
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Sep,2016,277
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Sep,2017,455
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Sep,2018,279
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Oct,2016,217
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Oct,2017,485
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Oct,2018,343
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Nov,2016,177
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Nov,2017,322
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Nov,2018,237
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Dec,2016,502
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Dec,2017,761
Ferry,F6 Mosman Bay,Sgl Trip Ferry Child/Youth,Dec,2018,623
Ferry,F7 Eastern Suburbs,Adult,Jan,2017,"120,926"
Ferry,F7 Eastern Suburbs,Adult,Feb,2017,"98,118"
Ferry,F7 Eastern Suburbs,Adult,Mar,2017,"100,934"
Ferry,F7 Eastern Suburbs,Adult,Apr,2017,"107,883"
Ferry,F7 Eastern Suburbs,Adult,May,2017,"96,252"
Ferry,F7 Eastern Suburbs,Adult,Jun,2017,"83,279"
Ferry,F7 Eastern Suburbs,Adult,Jul,2016,"97,483"
Ferry,F7 Eastern Suburbs,Adult,Jul,2017,"95,637"
Ferry,F7 Eastern Suburbs,Adult,Aug,2016,"90,309"
Ferry,F7 Eastern Suburbs,Adult,Aug,2017,"90,520"
Ferry,F7 Eastern Suburbs,Adult,Sep,2016,"88,402"
Ferry,F7 Eastern Suburbs,Adult,Sep,2017,"96,778"
Ferry,F7 Eastern Suburbs,Adult,Oct,2016,"98,879"
Ferry,F7 Eastern Suburbs,Adult,Oct,2017,"106,565"
Ferry,F7 Eastern Suburbs,Adult,Nov,2016,"110,594"
Ferry,F7 Eastern Suburbs,Adult,Nov,2017,"86,073"
Ferry,F7 Eastern Suburbs,Adult,Dec,2016,"109,764"
Ferry,F7 Eastern Suburbs,Child/Youth,Jan,2017,"14,079"
Ferry,F7 Eastern Suburbs,Child/Youth,Feb,2017,"4,462"
Ferry,F7 Eastern Suburbs,Child/Youth,Mar,2017,"4,544"
Ferry,F7 Eastern Suburbs,Child/Youth,Apr,2017,"10,519"
Ferry,F7 Eastern Suburbs,Child/Youth,May,2017,"4,732"
Ferry,F7 Eastern Suburbs,Child/Youth,Jun,2017,"6,438"
Ferry,F7 Eastern Suburbs,Child/Youth,Jul,2016,"7,496"
Ferry,F7 Eastern Suburbs,Child/Youth,Jul,2017,"11,678"
Ferry,F7 Eastern Suburbs,Child/Youth,Aug,2016,"6,145"
Ferry,F7 Eastern Suburbs,Child/Youth,Aug,2017,"6,076"
Ferry,F7 Eastern Suburbs,Child/Youth,Sep,2016,"6,237"
Ferry,F7 Eastern Suburbs,Child/Youth,Sep,2017,"8,056"
Ferry,F7 Eastern Suburbs,Child/Youth,Oct,2016,"7,358"
Ferry,F7 Eastern Suburbs,Child/Youth,Oct,2017,"7,736"
Ferry,F7 Eastern Suburbs,Child/Youth,Nov,2016,"5,232"
Ferry,F7 Eastern Suburbs,Child/Youth,Nov,2017,"4,284"
Ferry,F7 Eastern Suburbs,Child/Youth,Dec,2016,"9,057"
Ferry,F7 Eastern Suburbs,Concession,Jan,2017,"2,619"
Ferry,F7 Eastern Suburbs,Concession,Feb,2017,"1,991"
Ferry,F7 Eastern Suburbs,Concession,Mar,2017,"2,287"
Ferry,F7 Eastern Suburbs,Concession,Apr,2017,"2,250"
Ferry,F7 Eastern Suburbs,Concession,May,2017,"2,084"
Ferry,F7 Eastern Suburbs,Concession,Jun,2017,"1,819"
Ferry,F7 Eastern Suburbs,Concession,Jul,2016,"7,955"
Ferry,F7 Eastern Suburbs,Concession,Jul,2017,"2,368"
Ferry,F7 Eastern Suburbs,Concession,Aug,2016,"2,016"
Ferry,F7 Eastern Suburbs,Concession,Aug,2017,"2,060"
Ferry,F7 Eastern Suburbs,Concession,Sep,2016,"1,991"
Ferry,F7 Eastern Suburbs,Concession,Sep,2017,"2,124"
Ferry,F7 Eastern Suburbs,Concession,Oct,2016,"1,863"
Ferry,F7 Eastern Suburbs,Concession,Oct,2017,"1,815"
Ferry,F7 Eastern Suburbs,Concession,Nov,2016,"2,478"
Ferry,F7 Eastern Suburbs,Concession,Nov,2017,"1,639"
Ferry,F7 Eastern Suburbs,Concession,Dec,2016,"2,721"
Ferry,F7 Eastern Suburbs,Day Pass Child/Youth w/o SAF,Aug,2017,2
Ferry,F7 Eastern Suburbs,Employee,Jan,2017,485
Ferry,F7 Eastern Suburbs,Employee,Feb,2017,408
Ferry,F7 Eastern Suburbs,Employee,Mar,2017,388
Ferry,F7 Eastern Suburbs,Employee,Apr,2017,396
Ferry,F7 Eastern Suburbs,Employee,May,2017,412
Ferry,F7 Eastern Suburbs,Employee,Jun,2017,455
Ferry,F7 Eastern Suburbs,Employee,Jul,2016,410
Ferry,F7 Eastern Suburbs,Employee,Jul,2017,364
Ferry,F7 Eastern Suburbs,Employee,Aug,2016,419
Ferry,F7 Eastern Suburbs,Employee,Aug,2017,388
Ferry,F7 Eastern Suburbs,Employee,Sep,2016,355
Ferry,F7 Eastern Suburbs,Employee,Sep,2017,374
Ferry,F7 Eastern Suburbs,Employee,Oct,2016,435
Ferry,F7 Eastern Suburbs,Employee,Oct,2017,462
Ferry,F7 Eastern Suburbs,Employee,Nov,2016,546
Ferry,F7 Eastern Suburbs,Employee,Nov,2017,440
Ferry,F7 Eastern Suburbs,Employee,Dec,2016,533
Ferry,F7 Eastern Suburbs,Free Travel,Jan,2017,213
Ferry,F7 Eastern Suburbs,Free Travel,Feb,2017,150
Ferry,F7 Eastern Suburbs,Free Travel,Mar,2017,140
Ferry,F7 Eastern Suburbs,Free Travel,Apr,2017,186
Ferry,F7 Eastern Suburbs,Free Travel,May,2017,192
Ferry,F7 Eastern Suburbs,Free Travel,Jun,2017,194
Ferry,F7 Eastern Suburbs,Free Travel,Jul,2016,107
Ferry,F7 Eastern Suburbs,Free Travel,Jul,2017,216
Ferry,F7 Eastern Suburbs,Free Travel,Aug,2016,190
Ferry,F7 Eastern Suburbs,Free Travel,Aug,2017,141
Ferry,F7 Eastern Suburbs,Free Travel,Sep,2016,143
Ferry,F7 Eastern Suburbs,Free Travel,Sep,2017,202
Ferry,F7 Eastern Suburbs,Free Travel,Oct,2016,169
Ferry,F7 Eastern Suburbs,Free Travel,Oct,2017,209
Ferry,F7 Eastern Suburbs,Free Travel,Nov,2016,185
Ferry,F7 Eastern Suburbs,Free Travel,Nov,2017,164
Ferry,F7 Eastern Suburbs,Free Travel,Dec,2016,178
Ferry,F7 Eastern Suburbs,School Student,Jan,2017,9
Ferry,F7 Eastern Suburbs,School Student,Feb,2017,78
Ferry,F7 Eastern Suburbs,School Student,Mar,2017,86
Ferry,F7 Eastern Suburbs,School Student,Apr,2017,25
Ferry,F7 Eastern Suburbs,School Student,May,2017,96
Ferry,F7 Eastern Suburbs,School Student,Jun,2017,72
Ferry,F7 Eastern Suburbs,School Student,Jul,2016,64
Ferry,F7 Eastern Suburbs,School Student,Jul,2017,33
Ferry,F7 Eastern Suburbs,School Student,Aug,2016,140
Ferry,F7 Eastern Suburbs,School Student,Aug,2017,52
Ferry,F7 Eastern Suburbs,School Student,Sep,2016,99
Ferry,F7 Eastern Suburbs,School Student,Sep,2017,35
Ferry,F7 Eastern Suburbs,School Student,Oct,2016,73
Ferry,F7 Eastern Suburbs,School Student,Oct,2017,46
Ferry,F7 Eastern Suburbs,School Student,Nov,2016,111
Ferry,F7 Eastern Suburbs,School Student,Nov,2017,38
Ferry,F7 Eastern Suburbs,School Student,Dec,2016,26
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Jan,2017,"18,851"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Feb,2017,"15,455"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Mar,2017,"14,900"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Apr,2017,"18,064"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,May,2017,"17,361"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Jun,2017,"16,386"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Jul,2016,"14,287"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Jul,2017,"18,159"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Aug,2016,"16,397"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Aug,2017,"16,113"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Sep,2016,"14,714"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Sep,2017,"15,600"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Oct,2016,"16,306"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Oct,2017,"17,064"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Nov,2016,"18,937"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Nov,2017,"13,700"
Ferry,F7 Eastern Suburbs,Senior/Pensioner,Dec,2016,"16,309"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Jan,2017,"4,328"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Feb,2017,"2,985"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Mar,2017,"3,210"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Apr,2017,"3,475"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,May,2017,"2,387"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Jun,2017,"2,610"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Jul,2016,873
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Jul,2017,"5,057"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Aug,2016,"2,342"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Aug,2017,"4,154"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Sep,2016,"3,208"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Sep,2017,"4,644"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Oct,2016,"3,585"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Oct,2017,"5,498"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Nov,2016,"4,123"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Nov,2017,"4,611"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Adult,Dec,2016,"4,376"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Jan,2017,"1,158"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Feb,2017,297
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Mar,2017,351
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Apr,2017,857
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,May,2017,307
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Jun,2017,638
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Jul,2016,254
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Jul,2017,"1,792"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Aug,2016,443
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Aug,2017,986
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Sep,2016,601
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Sep,2017,"1,076"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Oct,2016,567
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Oct,2017,"1,095"
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Nov,2016,410
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Nov,2017,528
Ferry,F7 Eastern Suburbs,Sgl Trip Ferry Child/Youth,Dec,2016,939
Ferry,118 Newcastle,Adult,Jan,2017,"22,873"
Ferry,118 Newcastle,Adult,Jan,2018,"27,999"
Ferry,118 Newcastle,Adult,Jan,2019,"27,888"
Ferry,118 Newcastle,Adult,Feb,2017,"20,864"
Ferry,118 Newcastle,Adult,Feb,2018,"25,242"
Ferry,118 Newcastle,Adult,Feb,2019,"25,403"
Ferry,118 Newcastle,Adult,Mar,2017,"21,938"
Ferry,118 Newcastle,Adult,Mar,2018,"25,682"
Ferry,118 Newcastle,Adult,Apr,2017,"24,187"
Ferry,118 Newcastle,Adult,Apr,2018,"27,171"
Ferry,118 Newcastle,Adult,May,2017,"23,942"
Ferry,118 Newcastle,Adult,May,2018,"26,342"
Ferry,118 Newcastle,Adult,Jun,2017,"20,362"
Ferry,118 Newcastle,Adult,Jun,2018,"22,110"
Ferry,118 Newcastle,Adult,Jul,2016,"18,047"
Ferry,118 Newcastle,Adult,Jul,2017,"24,075"
Ferry,118 Newcastle,Adult,Jul,2018,"25,849"
Ferry,118 Newcastle,Adult,Aug,2016,"19,815"
Ferry,118 Newcastle,Adult,Aug,2017,"21,691"
Ferry,118 Newcastle,Adult,Aug,2018,"25,211"
Ferry,118 Newcastle,Adult,Sep,2016,"23,446"
Ferry,118 Newcastle,Adult,Sep,2017,"24,143"
Ferry,118 Newcastle,Adult,Sep,2018,"25,716"
Ferry,118 Newcastle,Adult,Oct,2016,"21,228"
Ferry,118 Newcastle,Adult,Oct,2017,"24,155"
Ferry,118 Newcastle,Adult,Oct,2018,"23,345"
Ferry,118 Newcastle,Adult,Nov,2016,"23,178"
Ferry,118 Newcastle,Adult,Nov,2017,"23,597"
Ferry,118 Newcastle,Adult,Nov,2018,"24,902"
Ferry,118 Newcastle,Adult,Dec,2016,"24,506"
Ferry,118 Newcastle,Adult,Dec,2017,"26,329"
Ferry,118 Newcastle,Adult,Dec,2018,"25,241"
Ferry,118 Newcastle,Child/Youth,Jan,2017,"6,876"
Ferry,118 Newcastle,Child/Youth,Jan,2018,"8,028"
Ferry,118 Newcastle,Child/Youth,Jan,2019,"7,196"
Ferry,118 Newcastle,Child/Youth,Feb,2017,"2,771"
Ferry,118 Newcastle,Child/Youth,Feb,2018,"2,939"
Ferry,118 Newcastle,Child/Youth,Feb,2019,"3,030"
Ferry,118 Newcastle,Child/Youth,Mar,2017,"2,831"
Ferry,118 Newcastle,Child/Youth,Mar,2018,"3,290"
Ferry,118 Newcastle,Child/Youth,Apr,2017,"6,475"
Ferry,118 Newcastle,Child/Youth,Apr,2018,"5,471"
Ferry,118 Newcastle,Child/Youth,May,2017,"2,977"
Ferry,118 Newcastle,Child/Youth,May,2018,"2,796"
Ferry,118 Newcastle,Child/Youth,Jun,2017,"2,823"
Ferry,118 Newcastle,Child/Youth,Jun,2018,"2,457"
Ferry,118 Newcastle,Child/Youth,Jul,2016,"1,500"
Ferry,118 Newcastle,Child/Youth,Jul,2017,"6,577"
Ferry,118 Newcastle,Child/Youth,Jul,2018,"5,401"
Ferry,118 Newcastle,Child/Youth,Aug,2016,"2,625"
Ferry,118 Newcastle,Child/Youth,Aug,2017,"2,843"
Ferry,118 Newcastle,Child/Youth,Aug,2018,"2,882"
Ferry,118 Newcastle,Child/Youth,Sep,2016,"5,317"
Ferry,118 Newcastle,Child/Youth,Sep,2017,"4,792"
Ferry,118 Newcastle,Child/Youth,Sep,2018,"3,677"
Ferry,118 Newcastle,Child/Youth,Oct,2016,"4,254"
Ferry,118 Newcastle,Child/Youth,Oct,2017,"4,158"
Ferry,118 Newcastle,Child/Youth,Oct,2018,"3,745"
Ferry,118 Newcastle,Child/Youth,Nov,2016,"3,069"
Ferry,118 Newcastle,Child/Youth,Nov,2017,"2,589"
Ferry,118 Newcastle,Child/Youth,Nov,2018,"2,544"
Ferry,118 Newcastle,Child/Youth,Dec,2016,"4,737"
Ferry,118 Newcastle,Child/Youth,Dec,2017,"5,317"
Ferry,118 Newcastle,Child/Youth,Dec,2018,"4,049"
Ferry,118 Newcastle,Concession,Jan,2017,850
Ferry,118 Newcastle,Concession,Jan,2018,954
Ferry,118 Newcastle,Concession,Jan,2019,878
Ferry,118 Newcastle,Concession,Feb,2017,915
Ferry,118 Newcastle,Concession,Feb,2018,907
Ferry,118 Newcastle,Concession,Feb,2019,"1,050"
Ferry,118 Newcastle,Concession,Mar,2017,"1,012"
Ferry,118 Newcastle,Concession,Mar,2018,"1,357"
Ferry,118 Newcastle,Concession,Apr,2017,"1,046"
Ferry,118 Newcastle,Concession,Apr,2018,"1,090"
Ferry,118 Newcastle,Concession,May,2017,"1,165"
Ferry,118 Newcastle,Concession,May,2018,"1,522"
Ferry,118 Newcastle,Concession,Jun,2017,910
Ferry,118 Newcastle,Concession,Jun,2018,"1,068"
Ferry,118 Newcastle,Concession,Jul,2016,"5,659"
Ferry,118 Newcastle,Concession,Jul,2017,"1,154"
Ferry,118 Newcastle,Concession,Jul,2018,"1,088"
Ferry,118 Newcastle,Concession,Aug,2016,955
Ferry,118 Newcastle,Concession,Aug,2017,"1,494"
Ferry,118 Newcastle,Concession,Aug,2018,"1,439"
Ferry,118 Newcastle,Concession,Sep,2016,920
Ferry,118 Newcastle,Concession,Sep,2017,"1,238"
Ferry,118 Newcastle,Concession,Sep,2018,"1,236"
Ferry,118 Newcastle,Concession,Oct,2016,908
Ferry,118 Newcastle,Concession,Oct,2017,"1,303"
Ferry,118 Newcastle,Concession,Oct,2018,"1,195"
Ferry,118 Newcastle,Concession,Nov,2016,"1,127"
Ferry,118 Newcastle,Concession,Nov,2017,954
Ferry,118 Newcastle,Concession,Nov,2018,"1,017"
Ferry,118 Newcastle,Concession,Dec,2016,898
Ferry,118 Newcastle,Concession,Dec,2017,935
Ferry,118 Newcastle,Concession,Dec,2018,917
Ferry,118 Newcastle,Day Pass without SAF,Jan,2019,3
Ferry,118 Newcastle,Day Pass without SAF,Jul,2018,2
Ferry,118 Newcastle,Day Pass without SAF,Sep,2018,1
Ferry,118 Newcastle,Day Pass without SAF,Dec,2018,2
Ferry,118 Newcastle,Employee,Jan,2017,374
Ferry,118 Newcastle,Employee,Jan,2018,492
Ferry,118 Newcastle,Employee,Jan,2019,341
Ferry,118 Newcastle,Employee,Feb,2017,403
Ferry,118 Newcastle,Employee,Feb,2018,422
Ferry,118 Newcastle,Employee,Feb,2019,414
Ferry,118 Newcastle,Employee,Mar,2017,418
Ferry,118 Newcastle,Employee,Mar,2018,389
Ferry,118 Newcastle,Employee,Apr,2017,588
Ferry,118 Newcastle,Employee,Apr,2018,419
Ferry,118 Newcastle,Employee,May,2017,599
Ferry,118 Newcastle,Employee,May,2018,431
Ferry,118 Newcastle,Employee,Jun,2017,451
